"","country","year","iso_code","population","gdp","cement_co2","cement_co2_per_capita","co2","co2_growth_abs","co2_growth_prct","co2_including_luc","co2_including_luc_growth_abs","co2_including_luc_growth_prct","co2_including_luc_per_capita","co2_including_luc_per_gdp","co2_including_luc_per_unit_energy","co2_per_capita","co2_per_gdp","co2_per_unit_energy","coal_co2","coal_co2_per_capita","consumption_co2","consumption_co2_per_capita","consumption_co2_per_gdp","cumulative_cement_co2","cumulative_co2","cumulative_co2_including_luc","cumulative_coal_co2","cumulative_flaring_co2","cumulative_gas_co2","cumulative_luc_co2","cumulative_oil_co2","cumulative_other_co2","energy_per_capita","energy_per_gdp","flaring_co2","flaring_co2_per_capita","gas_co2","gas_co2_per_capita","ghg_excluding_lucf_per_capita","ghg_per_capita","land_use_change_co2","land_use_change_co2_per_capita","methane","methane_per_capita","nitrous_oxide","nitrous_oxide_per_capita","oil_co2","oil_co2_per_capita","other_co2_per_capita","other_industry_co2","primary_energy_consumption","share_global_cement_co2","share_global_co2","share_global_co2_including_luc","share_global_coal_co2","share_global_cumulative_cement_co2","share_global_cumulative_co2","share_global_cumulative_co2_including_luc","share_global_cumulative_coal_co2","share_global_cumulative_flaring_co2","share_global_cumulative_gas_co2","share_global_cumulative_luc_co2","share_global_cumulative_oil_co2","share_global_cumulative_other_co2","share_global_flaring_co2","share_global_gas_co2","share_global_luc_co2","share_global_oil_co2","share_global_other_co2","total_ghg","total_ghg_excluding_lucf","trade_co2","trade_co2_share","gdp_per_capita","continent"
"135","Montenegro",1995,"MNE",632066,2226638592,0,0,1.327,0.071,5.625,-0.321,-0.149,86.565,-0.509,-0.144,NA,2.1,0.596,NA,1.114,1.762,NA,NA,NA,0,53.376,227.306,40.671,0.034,0,264.284,12.671,NA,NA,NA,0,0,0,0,6.091,5.553,-1.649,-2.609,0.84,1.329,0.14,0.221,0.213,0.338,NA,NA,NA,0,0.006,-0.001,0.013,0,0.006,0.015,0.008,0,0,0.043,0.004,NA,0,0,-0.031,0.002,NA,3.51,3.85,NA,NA,3522.79444235254,"Europe"
"136","Montserrat",1995,"MSR",8365,NA,0,0,0.033,0,0,-0.004,0,0,-0.438,NA,-0.019,3.942,NA,0.17,0,0,NA,NA,NA,0,0.641,-0.641,0,0,0,-0.989,0.641,NA,23150.402,NA,0,0,0,0,NA,NA,-0.037,-4.38,NA,NA,NA,NA,0.033,3.942,NA,NA,0.194,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,-0.001,0,NA,NA,NA,NA,NA,NA,"Amérique"
"137","Morocco",1995,"MAR",26599054,112179724288,2.718,0.102,28.75,0.626,2.228,51.43,8.138,18.797,1.934,0.458,0.502,1.081,0.256,0.281,6.314,0.237,36.4,1.368,0.324,50.75,533.419,1809.333,101.957,0,3.536,1728.492,377.177,NA,3851.71,0.913,0,0,0.026,0.001,1.606,1.422,22.68,0.853,8.19,0.308,5.7,0.214,19.693,0.74,NA,NA,102.452,0.437,0.123,0.179,0.072,0.337,0.058,0.118,0.021,0,0.004,0.282,0.119,NA,0,0.001,0.429,0.21,NA,37.83,42.72,7.65,26.607,4217.43285637151,"Afrique"
"138","Mozambique",1995,"MOZ",15594829,17625141248,0.024,0.002,1.109,0.029,2.72,36.247,2.594,7.709,2.324,2.057,5.955,0.071,0.063,0.182,0.15,0.01,4.45,0.285,0.252,4.966,90.196,3480.019,42.085,0,0,5096.844,43.145,NA,390.277,0.345,0,0,0,0,1.323,5.489,35.138,2.253,19.04,1.221,17.02,1.091,0.934,0.06,NA,NA,6.086,0.004,0.005,0.126,0.002,0.033,0.01,0.227,0.009,0,0,0.83,0.014,NA,0,0,0.664,0.01,NA,85.6,20.63,3.341,301.273,1130.19137612859,"Afrique"
"139","Myanmar",1995,"MMR",42880188,60452843520,0.209,0.005,6.907,0.711,11.481,71.797,4.229,6.259,1.674,1.188,2.081,0.161,0.114,0.2,0.066,0.002,NA,NA,NA,4.598,226.351,3506.327,19.501,4.917,30.791,11935.81,166.544,NA,804.471,0.571,0.015,0,2.788,0.065,1.545,5.101,64.889,1.513,52.92,1.234,16.86,0.393,3.829,0.089,NA,NA,34.496,0.034,0.029,0.25,0.001,0.031,0.025,0.229,0.004,0.052,0.031,1.944,0.053,NA,0.006,0.066,1.227,0.041,NA,218.72,66.23,NA,NA,1409.80826669883,"Asie"
"140","Namibia",1995,"NAM",1605382,9444600832,0,0,1.619,0.048,3.03,7.775,-2.884,-27.054,4.843,0.823,0.821,1.009,0.171,0.171,0.044,0.027,1.619,1.009,0.171,0,6.786,37.49,0.619,0,0,213.868,6.167,NA,5896.206,1.002,0,0,0,0,5.899,12.489,6.156,3.834,4.34,2.703,3.36,2.093,1.576,0.981,NA,NA,9.466,0,0.007,0.027,0,0,0.001,0.002,0,0,0,0.035,0.002,NA,0,0,0.116,0.017,NA,20.05,9.47,0,0,5883.08628849707,"Afrique"
"141","Nauru",1995,"NRU",10336,NA,0,0,0.106,-0.004,-3.333,NA,NA,NA,NA,NA,NA,10.28,NA,0.17,0,0,NA,NA,NA,0,3.298,NA,0,0,0,NA,3.298,NA,60547.156,NA,0,0,0,0,10.642,10.642,NA,NA,0,0,0,0,0.106,10.28,NA,NA,0.626,0,0,NA,0,0,0,NA,0,0,0,NA,0.001,NA,0,0,NA,0.001,NA,0.11,0.11,NA,NA,NA,"Océanie"
"142","Nepal",1995,"NPL",22305572,31356696576,0.132,0.006,2.309,0.689,42.576,16.232,-1.802,-9.992,0.728,0.518,1.919,0.104,0.074,0.273,0.744,0.033,2.791,0.125,0.089,1.027,20.556,981.11,5.227,0,0,1839.987,14.302,NA,379.12,0.27,0,0,0,0,1.076,1.031,13.923,0.624,17.88,0.802,4.82,0.216,1.433,0.064,NA,NA,8.456,0.021,0.01,0.056,0.008,0.007,0.002,0.064,0.001,0,0,0.3,0.005,NA,0,0,0.263,0.015,NA,23,23.99,0.482,20.863,1405.77863575971,"Asie"
"143","Netherlands",1995,"NLD",15446670,474287669248,0.428,0.028,172.3,1.513,0.886,174.645,3.235,1.887,11.306,0.368,0.179,11.155,0.363,0.177,34.701,2.246,218.406,14.139,0.46,47.866,7511.237,8071.888,3039.385,5.983,1906.413,574.369,2504.28,7.31,63117.93,2.056,0.552,0.036,81.003,5.244,14.061,14.156,2.345,0.152,27.45,1.777,15.65,1.013,54.318,3.516,0.084,1.299,974.962,0.069,0.734,0.608,0.395,0.318,0.814,0.527,0.633,0.063,1.918,0.094,0.793,0.248,0.225,1.924,0.044,0.58,0.581,218.67,217.2,46.105,26.759,30704.848957607,"Europe"
"144","Netherlands Antilles",1995,"ANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Amérique"
"145","New Caledonia",1995,"NCL",199717,NA,0.041,0.203,2.063,0.092,4.665,2.32,0.239,11.461,11.614,NA,0.292,10.33,NA,0.259,0.494,2.472,NA,NA,NA,0.648,65.149,86.804,22.678,0,0,52.652,41.823,NA,39831.57,NA,0,0,0,0,NA,NA,0.256,1.284,NA,NA,NA,NA,1.529,7.655,NA,NA,7.955,0.007,0.009,0.008,0.006,0.004,0.007,0.006,0.005,0,0,0.009,0.013,NA,0,0,0.005,0.016,NA,NA,NA,NA,NA,NA,"Océanie"
"146","New Zealand",1995,"NZL",3673899,86504431616,0.539,0.147,28.003,0.103,0.371,19.503,1.569,8.749,5.309,0.225,0.091,7.622,0.324,0.131,4.631,1.26,30.328,8.255,0.351,20.103,1016.032,4024.836,477.406,4.65,116.226,3235.422,394.612,3.036,58387.16,2.48,0.5,0.136,7.015,1.909,20.017,12.973,-8.5,-2.314,33.65,9.159,15.34,4.175,14.735,4.011,0.159,0.583,214.509,0.087,0.119,0.068,0.053,0.134,0.11,0.263,0.099,0.049,0.117,0.527,0.125,0.103,0.204,0.167,-0.161,0.157,0.261,47.66,73.54,2.324,8.3,23545.6749398936,"Océanie"
"147","Nicaragua",1995,"NIC",4721932,9966535680,0.139,0.029,2.755,0.237,9.416,77.537,5.587,7.764,16.421,7.78,5.93,0.583,0.276,0.211,0,0,3.439,0.728,0.345,2.594,66.513,1943.067,0,0,0,3249.968,63.918,NA,2768.959,1.312,0,0,0,0,1.993,6.154,74.782,15.837,4.98,1.055,1.87,0.396,2.616,0.554,NA,NA,13.075,0.022,0.012,0.27,0,0.017,0.007,0.127,0,0,0,0.529,0.02,NA,0,0,1.414,0.028,NA,29.06,9.41,0.684,24.831,2110.69021747878,"Amérique"
"148","Niger",1995,"NER",9813920,6415909888,0.012,0.001,0.562,-0.018,-3.076,40.133,-26.215,-39.512,4.089,6.255,9.934,0.057,0.088,0.139,0.248,0.025,NA,NA,NA,0.436,16.649,451.383,4.371,0,0,1184.535,11.843,NA,411.665,0.63,0,0,0,0,1.586,2.178,39.571,4.032,10.54,1.074,4.61,0.47,0.302,0.031,NA,NA,4.04,0.002,0.002,0.14,0.003,0.003,0.002,0.029,0.001,0,0,0.193,0.004,NA,0,0,0.748,0.003,NA,21.37,15.56,NA,NA,653.75608197336,"Afrique"
"149","Nigeria",1995,"NGA",108187616,202397630464,1.06,0.01,33.417,-1.518,-4.345,251.461,-64.539,-20.424,2.324,1.242,1.037,0.309,0.165,0.138,0.051,0,33.845,0.313,0.167,31.178,1498.863,10385.455,68.519,638.907,141.6,9847.293,618.659,NA,2240.936,1.198,0,0,10.066,0.093,2.275,2.723,218.045,2.015,138.83,1.283,23.11,0.214,22.239,0.206,NA,NA,242.441,0.17,0.142,0.875,0.001,0.207,0.162,0.678,0.014,6.757,0.142,1.604,0.196,NA,0,0.239,4.123,0.238,NA,294.62,246.08,0.428,1.281,1870.80220405263,"Afrique"
"150","Niue",1995,"NIU",2362,NA,0,0,0.007,0,0,NA,NA,NA,NA,NA,NA,3.102,NA,0.576,0,0,NA,NA,NA,0,0.117,NA,0,0,0,NA,0.117,NA,5389.521,NA,0,0,0,0,4.234,4.234,NA,NA,0,0,0,0,0.007,3.102,NA,NA,0.013,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,0,NA,0,NA,0.01,0.01,NA,NA,NA,"Océanie"
"151","North America (excl. USA)",1995,"",NA,NA,21.395,0.113,929.729,-0.316,-0.034,1451.27,-58.852,-3.897,7.69,0.661,0.269,4.926,0.423,0.173,127.381,0.675,886.87,4.699,0.404,556.934,31960.59,89756.531,7740.522,616.193,4909.86,67973.391,18118.232,18.849,NA,NA,20.983,0.111,216.029,1.145,NA,NA,521.754,2.765,NA,NA,NA,NA,540.708,2.865,0.017,3.234,NA,3.437,3.963,5.048,1.448,3.7,3.462,5.856,1.611,6.517,4.941,11.07,5.735,0.641,8.567,5.131,9.866,5.774,1.447,NA,NA,-42.859,-4.61,NA,"Amérique"
"152","North Korea",1995,"PRK",22385538,40146509824,1.71,0.076,76.082,-5.498,-6.74,84.18,-9.639,-10.274,3.76,2.097,0.275,3.399,1.895,0.249,70.335,3.142,NA,NA,NA,96.265,3732.09,4712.393,3448.418,0,0,1123.126,187.406,NA,13665.021,7.62,0,0,0,0,4.804,5.093,8.097,0.362,19.73,0.881,4.39,0.196,4.038,0.18,NA,NA,305.899,0.275,0.324,0.293,0.8,0.64,0.404,0.307,0.718,0,0,0.183,0.059,NA,0,0,0.153,0.043,NA,114.02,107.55,NA,NA,1793.41277497999,"Asie"
"153","North Macedonia",1995,"MKD",1983971,13754777600,0.213,0.107,10.637,0.103,0.974,8.951,0.506,5.987,4.512,0.651,0.312,5.361,0.773,0.371,8.141,4.104,NA,NA,NA,10.695,397.867,742.612,260.847,0.21,0,488.448,126.114,NA,14441.308,2.083,0,0,0,0,5.953,5.958,-1.685,-0.85,2.34,1.179,0.94,0.474,2.283,1.151,NA,NA,28.651,0.034,0.045,0.031,0.093,0.071,0.043,0.048,0.054,0.002,0,0.08,0.04,NA,0,0,-0.032,0.024,NA,11.82,11.81,NA,NA,6932.95295142923,"Europe"
"154","Norway",1995,"NOR",4359327,174580203520,0.875,0.201,38.508,0.603,1.591,47.412,-1.998,-4.045,10.876,0.272,0.093,8.833,0.221,0.076,4.138,0.949,NA,NA,NA,41.972,1538.6,2635.43,525.126,29.532,122.073,1097.844,814.174,5.723,116713.117,2.914,1.813,0.416,9.397,2.156,11.036,7.584,8.904,2.042,6.15,1.411,4.68,1.074,21.371,4.902,0.21,0.914,508.791,0.141,0.164,0.165,0.047,0.279,0.167,0.172,0.109,0.312,0.123,0.179,0.258,0.194,0.74,0.223,0.168,0.228,0.409,33.06,48.11,NA,NA,40047.5127284556,"Europe"
"155","Oman",1995,"OMN",2172681,32979269632,0.473,0.218,15.719,0.665,4.418,15.719,0.665,4.418,7.235,0.477,0.239,7.235,0.477,0.239,0,0,17.526,8.066,0.531,4.322,209.455,210.115,0,64.609,70.984,-6.412,69.539,NA,30331.029,1.998,0.692,0.319,6.876,3.165,13.771,13.771,0,0,10.55,4.856,0.42,0.193,7.678,3.534,NA,NA,65.9,0.076,0.067,0.055,0,0.029,0.023,0.014,0,0.683,0.071,-0.001,0.022,NA,0.283,0.163,0,0.082,NA,29.92,29.92,1.806,11.492,15179.0666149333,"Asie"
"156","Pakistan",1995,"PAK",133117480,376967626752,3.479,0.026,83.614,-0.404,-0.481,96.951,-0.844,-0.863,0.728,0.257,0.236,0.628,0.222,0.204,8.332,0.063,88.553,0.665,0.235,69.23,1374.052,3464.768,226.295,21.553,411.148,2929.661,645.826,NA,3085.091,1.089,0,0,28.11,0.211,1.502,1.562,13.337,0.1,81.06,0.609,35.82,0.269,43.693,0.328,NA,NA,410.68,0.559,0.356,0.337,0.095,0.46,0.149,0.226,0.047,0.228,0.414,0.477,0.204,NA,0,0.668,0.252,0.467,NA,207.99,199.94,4.939,5.907,2831.84166911814,"Asie"
"157","Palau",1995,"PLW",17233,NA,0,0,0.198,NA,0,NA,NA,NA,NA,NA,NA,11.481,NA,NA,0,0,NA,NA,NA,0,5.221,NA,0,0,0,NA,5.221,NA,NA,NA,0,0,0,0,12.186,12.186,NA,NA,0.01,0.58,0,0,0.198,11.481,NA,NA,NA,0,0.001,NA,0,0,0.001,NA,0,0,0,NA,0.002,NA,0,0,NA,0.002,NA,0.21,0.21,NA,NA,NA,"Océanie"
"158","Palestine",1995,"PSE",2623149,14426653696,0,0,0.945,-0.022,-2.273,0.725,-0.572,-44.068,0.277,0.05,NA,0.36,0.066,NA,0,0,NA,NA,NA,0,5.507,5.983,0,0,0,12.824,5.507,NA,NA,NA,0,0,0,0,NA,NA,-0.22,-0.084,NA,NA,NA,NA,0.945,0.36,NA,NA,NA,0,0.004,0.003,0,0,0.001,0,0,0,0,0.002,0.002,NA,0,0,-0.004,0.01,NA,NA,NA,NA,NA,5499.74618140258,"Asie"
"159","Panama",1995,"PAN",2716071,22570156032,0.264,0.097,3.653,-0.524,-12.551,11.457,-3.675,-24.287,4.218,0.508,0.183,1.345,0.162,0.058,0.095,0.035,3.549,1.307,0.157,5.459,104.097,911.826,1.088,0,0.407,1591.349,97.143,NA,23018.551,2.77,0,0,0,0,3.593,5.802,7.804,2.873,4.21,1.55,1.16,0.427,3.294,1.213,NA,NA,62.52,0.042,0.016,0.04,0.001,0.036,0.011,0.059,0,0,0,0.259,0.031,NA,0,0,0.148,0.035,NA,15.76,9.76,-0.104,-2.839,8309.85494561814,"Amérique"
"160","Papua New Guinea",1995,"PNG",4616444,NA,0,0,2.059,-0.121,-5.546,44.928,0.026,0.057,9.732,NA,3.412,0.446,NA,0.156,0.004,0.001,NA,NA,NA,0,51.67,680.559,0.04,0,0.959,628.889,50.67,NA,2852.454,NA,0,0,0.191,0.041,2.883,9.85,42.869,9.286,8.52,1.846,3.44,0.745,1.865,0.404,NA,NA,13.168,0,0.009,0.156,0,0,0.006,0.044,0,0,0.001,0.102,0.016,NA,0,0.005,0.811,0.02,NA,45.47,13.31,NA,NA,NA,"Océanie"
"161","Paraguay",1995,"PRY",4603924,26638153728,0.291,0.063,3.937,0.533,15.653,162.772,65.166,66.764,35.355,6.11,1.599,0.855,0.148,0.039,0,0,5.613,1.219,0.211,2.818,49.581,2539.159,0,0,0,3357.946,46.764,NA,22103.842,3.82,0,0,0,0,6.677,15.982,158.834,34.5,20.93,4.546,6.78,1.473,3.646,0.792,NA,NA,101.764,0.047,0.017,0.566,0,0.019,0.005,0.166,0,0,0,0.547,0.015,NA,0,0,3.004,0.039,NA,73.58,30.74,1.676,42.565,5785.96730267485,"Amérique"
"162","Peru",1995,"PER",24449060,135477493760,1.751,0.072,24.669,0.91,3.829,110.589,-0.629,-0.566,4.523,0.816,0.826,1.009,0.182,0.184,1.393,0.057,28.12,1.15,0.208,35.66,936.906,4603.911,50.761,19.031,38.978,4009.479,792.475,NA,5475.881,0.988,0,0,0.945,0.039,2.135,4.584,85.921,3.514,19.59,0.801,7,0.286,20.58,0.842,NA,NA,133.88,0.281,0.105,0.385,0.016,0.237,0.101,0.3,0.011,0.201,0.039,0.653,0.251,NA,0,0.022,1.625,0.22,NA,112.07,52.19,3.452,13.993,5541.21482625508,"Amérique"
"163","Philippines",1995,"PHL",69250472,263686193152,4.547,0.066,59.95,5.828,10.768,97.287,15.977,19.65,1.405,0.369,0.386,0.866,0.227,0.238,4.693,0.068,80.732,1.166,0.306,67.677,1157.728,10020.028,61.16,0,0.026,12227.757,1028.865,NA,3641.141,0.956,0,0,0.015,0,1.761,1.797,37.336,0.539,50.42,0.728,9.62,0.139,50.696,0.732,NA,NA,252.151,0.73,0.256,0.338,0.053,0.45,0.125,0.654,0.013,0,0,1.991,0.326,NA,0,0,0.706,0.541,NA,124.44,121.98,20.782,34.665,3807.71690844215,"Asie"
"164","Poland",1995,"POL",38401980,363194515456,6.666,0.174,362.892,2.37,0.657,334.606,-3.932,-1.161,8.713,0.921,0.302,9.45,0.999,0.327,282.565,7.358,321.296,8.367,0.885,259.147,19662.852,19133.666,17497.859,17.227,493.639,-469.029,1366.679,28.301,28871.494,3.053,2.914,0.076,19.091,0.497,10.505,10.161,-28.286,-0.737,39.06,1.017,24.02,0.625,46.84,1.22,0.125,4.816,1108.723,1.071,1.547,1.164,3.213,1.722,2.13,1.248,3.641,0.182,0.497,-0.076,0.433,0.962,1.19,0.453,-0.535,0.5,2.154,390.21,403.42,-41.596,-11.462,9457.70284386378,"Europe"
"165","Portugal",1995,"PRT",10051250,191953584128,3.462,0.344,54.524,4.263,8.482,45.108,-1.379,-2.967,4.488,0.235,0.185,5.425,0.284,0.224,14.594,1.452,63.304,6.298,0.33,77.5,1186.059,1735.219,369.775,0.967,4.329,619.143,729.944,3.545,24196.689,1.267,0.417,0.042,0.784,0.078,6.622,6.774,-9.416,-0.937,11.94,1.188,3.86,0.384,34.588,3.441,0.068,0.679,243.207,0.556,0.232,0.157,0.166,0.515,0.128,0.113,0.077,0.01,0.004,0.101,0.231,0.12,0.17,0.019,-0.178,0.369,0.304,68.09,66.56,8.78,16.103,19097.4838082826,"Europe"
"166","Puerto Rico",1995,"PRI",3704948,78327750656,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.575,NA,NA,18079.055,0.855,NA,NA,NA,NA,NA,NA,-1.063,-0.287,NA,NA,NA,NA,NA,NA,NA,NA,66.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055,NA,NA,NA,NA,-0.02,NA,NA,NA,NA,NA,NA,21141.3900157303,"Amérique"
"167","Qatar",1995,"QAT",515140,9599471616,0.191,0.371,31.298,0.994,3.28,31.335,0.994,3.276,60.828,3.264,0.201,60.757,3.26,0.201,0,0,27.969,54.294,2.914,3.42,429.65,430.236,0,113.501,252.055,0.586,60.673,NA,302813.406,16.25,0,0,25.915,50.306,46.609,46.609,0.037,0.071,4.78,9.279,0.16,0.311,5.192,10.08,NA,NA,155.991,0.031,0.133,0.109,0,0.023,0.047,0.028,0,1.2,0.254,0,0.019,NA,0,0.616,0.001,0.055,NA,24.01,24.01,-3.329,-10.637,18634.6849710758,"Asie"
"168","Reunion",1995,"REU",725984,NA,0,0,2.1,0.208,11.004,1.99,0.355,21.692,2.741,NA,0.209,2.892,NA,0.221,0.278,0.383,NA,NA,NA,0,27.929,74.535,1.064,0,0,46.606,26.864,NA,13089.918,NA,0,0,0,0,NA,NA,-0.11,-0.151,NA,NA,NA,NA,1.822,2.509,NA,NA,9.503,0,0.009,0.007,0.003,0,0.003,0.005,0,0,0,0.008,0.009,NA,0,0,-0.002,0.019,NA,NA,NA,NA,NA,NA,"Afrique"
"169","Romania",1995,"ROU",22533138,134463635456,3.146,0.14,125.583,5.04,4.181,121.919,2.879,2.418,5.411,0.907,0.22,5.573,0.934,0.226,42.041,1.866,105.457,4.68,0.784,181.858,6239.092,9654.196,1809.545,6.355,2185.791,3622.23,2048.547,6.996,24621.635,4.126,1.076,0.048,44.147,1.959,6.953,6.984,-3.664,-0.163,21.65,0.961,11.79,0.523,34.162,1.516,0.045,1.011,554.803,0.505,0.535,0.424,0.478,1.208,0.676,0.63,0.377,0.067,2.2,0.59,0.648,0.238,0.439,1.049,-0.069,0.365,0.452,157.38,156.67,-20.125,-16.025,5967.37282911949,"Europe"
"170","Russia",1995,"RUS",148557456,1270544072704,16.646,0.112,1618.951,-27.991,-1.7,1621.882,-93.686,-5.461,10.918,1.277,0.211,10.898,1.274,0.21,478.57,3.221,1169.386,7.872,0.92,1128.661,76018.859,168479.312,34778.672,451.636,15458.467,95912.969,24037.787,163.633,51845.484,6.062,19.977,0.134,699.429,4.708,15.385,12.913,2.931,0.02,559.39,3.765,68,0.458,386.641,2.603,0.119,17.687,7702.033,2.674,6.901,5.642,5.442,7.499,8.234,10.992,7.238,4.777,15.556,15.621,7.609,5.561,8.156,16.614,0.055,4.129,7.912,1918.33,2285.6,-449.565,-27.769,8552.54328469384,"Europe"
"171","Rwanda",1995,"RWA",5686897,5523730944,0.004,0.001,0.455,-0.007,-1.593,2.653,2.008,311.136,0.467,0.48,0.773,0.08,0.082,0.133,0,0,0.455,0.08,0.082,0.192,11.599,333.628,0.012,0.015,0.018,607.308,11.362,NA,603.407,0.621,0.004,0.001,0,0,0.318,0.832,2.198,0.387,0.65,0.114,0.71,0.125,0.447,0.079,NA,NA,3.432,0.001,0.002,0.009,0,0.001,0.001,0.022,0,0,0,0.099,0.004,NA,0.001,0,0.042,0.005,NA,4.73,1.81,0,0,971.308420743333,"Afrique"
"172","Saint Helena",1995,"SHN",6367,NA,0,0,0.011,0,0,NA,NA,NA,NA,NA,NA,1.726,NA,0.863,0,0,NA,NA,NA,0,0.103,NA,0,0,0,NA,0.103,NA,1999.38,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.011,1.726,NA,NA,0.013,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"Afrique"
"173","Saint Kitts and Nevis",1995,"KNA",42576,NA,0,0,0.128,0.007,6.061,-0.055,-0.066,-600,-1.291,NA,-0.153,3.012,NA,0.356,0,0,NA,NA,NA,0,1.205,-0.297,0,0,0,0.623,1.205,NA,8454.714,NA,0,0,0,0,5.402,5.402,-0.183,-4.303,0.07,1.644,0.01,0.235,0.128,3.012,NA,NA,0.36,0,0.001,0,0,0,0,0,0,0,0,0,0,NA,0,0,-0.003,0.001,NA,0.23,0.23,NA,NA,NA,"Amérique"
"174","Saint Lucia",1995,"LCA",152368,889991168,0,0,0.275,0.015,5.634,0.165,-0.022,-11.765,1.082,0.185,0.191,1.804,0.309,0.318,0,0,NA,NA,NA,0,3.847,7.291,0,0,0,5.643,3.847,NA,5673.892,0.971,0,0,0,0,6.891,5.972,-0.11,-0.721,0.65,4.266,0.07,0.459,0.275,1.804,NA,NA,0.865,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0.001,NA,0,0,-0.002,0.003,NA,0.91,1.05,NA,NA,5841.06353040008,"Amérique"
"175","Saint Martin (French part)",1995,"MAF",29456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Amérique"
"176","Saint Pierre and Miquelon",1995,"SPM",6439,NA,0,0,0.07,0,0,0.07,0,0,10.812,NA,0.216,10.812,NA,0.216,0,0,NA,NA,NA,0,2.14,3.312,0.495,0,0,1.392,1.644,NA,49984.785,NA,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,0.07,10.812,NA,NA,0.322,0,0,0,0,0,0,0,0,0,0,0,0.001,NA,0,0,0,0.001,NA,NA,NA,NA,NA,NA,"Amérique"
"177","Saint Vincent and the Grenadines",1995,"VCT",114187,NA,0,0,0.128,0.007,6.061,0.092,-0.029,-24.242,0.802,NA,0.145,1.123,NA,0.203,0,0,NA,NA,NA,0,1.759,4.763,0,0,0,3.004,1.759,NA,5543.421,NA,0,0,0,0,2.014,1.576,-0.037,-0.321,0.07,0.613,0.01,0.088,0.128,1.123,NA,NA,0.633,0,0.001,0,0,0,0,0,0,0,0,0,0.001,NA,0,0,-0.001,0.001,NA,0.18,0.23,NA,NA,NA,"Amérique"
"178","Samoa",1995,"WSM",174917,NA,0,0,0.114,0.018,19.231,-0.106,0.018,-14.706,-0.607,NA,-0.173,0.649,NA,0.185,0,0,NA,NA,NA,0,2.228,11.388,0,0,0,16.488,2.228,NA,3505.88,NA,0,0,0,0,2.23,2.858,-0.22,-1.257,0.24,1.372,0.04,0.229,0.114,0.649,NA,NA,0.613,0,0,0,0,0,0,0.001,0,0,0,0.003,0.001,NA,0,0,-0.004,0.001,NA,0.5,0.39,NA,NA,NA,"Océanie"
"179","Sao Tome and Principe",1995,"STP",133094,281874144,0,0,0.048,0,0,0.194,-0.147,-43.011,1.459,0.689,0.543,0.358,0.169,0.133,0,0,NA,NA,NA,0,1.154,4.488,0,0,0,8.977,1.154,NA,2686.655,1.269,0,0,0,0,0.451,0.526,0.147,1.101,0.01,0.075,0.01,0.075,0.048,0.358,NA,NA,0.358,0,0,0.001,0,0,0,0,0,0,0,0.001,0,NA,0,0,0.003,0.001,NA,0.07,0.06,NA,NA,2117.85763445384,"Afrique"
"180","Saudi Arabia",1995,"SAU",18888862,354480717824,7.612,0.403,262.421,-65.718,-20.027,264.693,-66.524,-20.085,14.013,0.747,0.234,13.893,0.74,0.232,0,0,245.534,12.999,0.693,86.518,4725.731,4891.198,0,893.96,1034.649,131.391,2710.604,NA,59823.926,3.188,0.462,0.024,75.896,4.018,15.28,15.28,2.272,0.12,76.58,4.054,4.84,0.256,178.451,9.447,NA,NA,1130.006,1.223,1.119,0.921,0,0.575,0.512,0.319,0,9.455,1.041,0.021,0.858,NA,0.188,1.803,0.043,1.906,NA,288.63,288.63,-16.887,-6.435,18766.6529526236,"Asie"
